CustomerID,TotalTransactions,TotalQuantity,TotalSpent,LastPurchaseDate,Recency,Frequency,Monetary
14862.0,2,772,841.1999999999999,2011-11-14 10:01:00,25,2,841.1999999999999
14863.0,1,132,266.76,2011-11-10 15:04:00,28,1,266.76
14865.0,4,204,92.52000000000001,2011-12-02 16:25:00,6,4,92.52000000000001
14866.0,19,9089,20746.54,2011-11-29 11:45:00,10,19,20746.54
14867.0,16,996,2952.06,2011-06-07 11:39:00,185,16,2952.06
14868.0,12,2230,4184.01,2011-12-06 14:49:00,2,12,4184.01
14869.0,6,2130,2778.14,2011-12-01 12:36:00,8,6,2778.14
14870.0,6,483,1838.95,2011-03-23 10:51:00,261,6,1838.95
14871.0,9,446,1228.17,2011-12-06 13:42:00,2,9,1228.17
14872.0,3,662,816.6,2010-08-13 12:34:00,483,3,816.6
14873.0,2,311,854.13,2011-05-13 13:52:00,209,2,854.13
14874.0,1,148,116.18,2010-06-22 14:58:00,534,1,116.18
14875.0,3,1332,2862.4,2011-08-24 12:20:00,107,3,2862.4
14876.0,2,162,256.7,2010-07-06 14:57:00,520,2,256.7
14877.0,2,168,425.85,2010-10-17 13:09:00,417,2,425.85
14878.0,25,2416,4076.5,2011-11-27 11:15:00,12,25,4076.5
14879.0,1,104,185.06,2010-01-24 11:35:00,684,1,185.06
14880.0,3,365,690.59,2011-09-23 13:42:00,76,3,690.59
14881.0,1,316,255.4,2011-11-20 11:06:00,19,1,255.4
14882.0,14,1614,3546.65,2011-11-13 12:47:00,26,14,3546.65
14883.0,6,790,761.59,2011-11-21 10:23:00,18,6,761.59
14884.0,1,72,120.6,2010-02-08 12:56:00,668,1,120.6
14885.0,3,1308,1598.12,2011-07-31 12:05:00,131,3,1598.12
14886.0,1,160,364.8,2011-04-01 08:56:00,252,1,364.8
14887.0,1,1100,1862.0,2011-09-21 15:32:00,78,1,1862.0
14888.0,1,184,369.2,2011-05-16 14:58:00,206,1,369.2
14889.0,1,90,135.9,2011-01-07 15:19:00,335,1,135.9
14890.0,3,636,817.25,2011-03-31 11:57:00,253,3,817.25
14891.0,4,788,1106.73,2011-07-14 18:08:00,147,4,1106.73
14892.0,1,79,202.35000000000002,2010-01-18 08:58:00,690,1,202.35000000000002
14893.0,3,1047,1809.6100000000001,2011-11-30 12:31:00,9,3,1809.6100000000001
14894.0,3,603,1492.81,2011-09-15 13:51:00,84,3,1492.81
14895.0,38,10714,25119.54,2011-12-02 09:23:00,7,38,25119.54
14896.0,8,931,1826.0,2011-05-19 10:20:00,204,8,1826.0
14897.0,8,1162,3140.54,2011-12-02 10:32:00,7,8,3140.54
14898.0,14,2207,3365.95,2011-11-16 14:54:00,22,14,3365.95
14899.0,1,570,1331.38,2010-11-09 15:20:00,394,1,1331.38
14900.0,1,48,13.919999999999998,2010-07-05 15:09:00,521,1,13.919999999999998
14901.0,12,880,1919.0,2011-11-28 17:09:00,10,12,1919.0
14902.0,3,716,1035.6200000000001,2011-11-14 10:34:00,25,3,1035.6200000000001
14903.0,5,1531,2795.33,2011-11-18 16:07:00,20,5,2795.33
14904.0,4,2522,1630.49,2011-12-07 12:55:00,1,4,1630.49
14905.0,8,1009,1971.39,2011-07-05 12:41:00,157,8,1971.39
14906.0,1,1,68.44,2010-09-20 16:30:00,444,1,68.44
14907.0,16,2583,5547.72,2011-12-06 14:14:00,2,16,5547.72
14908.0,2,182,381.9,2011-09-26 12:56:00,73,2,381.9
14909.0,3,888,1404.68,2010-09-28 16:56:00,436,3,1404.68
14910.0,4,238,434.35,2011-12-07 10:06:00,2,4,434.35
14911.0,398,147972,291420.81,2011-12-08 15:54:00,0,398,291420.81
14912.0,6,1819,1889.25,2011-11-23 09:20:00,16,6,1889.25
14913.0,8,3955,4073.13,2011-11-04 08:29:00,35,8,4073.13
14915.0,11,707,1811.25,2011-09-09 13:34:00,90,11,1811.25
14916.0,8,2415,3042.95,2011-09-30 09:20:00,70,8,3042.95
14917.0,2,891,1123.75,2010-04-22 11:28:00,596,2,1123.75
14918.0,9,2551,5955.81,2011-08-16 11:50:00,115,9,5955.81
14919.0,1,129,359.35,2010-06-18 13:06:00,538,1,359.35
14920.0,3,886,1607.17,2011-05-11 10:32:00,212,3,1607.17
14921.0,2,953,1316.07,2011-11-09 13:17:00,29,2,1316.07
14922.0,2,376,843.74,2010-11-11 11:14:00,393,2,843.74
14923.0,1,418,749.1,2011-10-20 11:51:00,50,1,749.1
14924.0,3,312,931.01,2011-04-08 09:25:00,245,3,931.01
14926.0,2,204,359.4,2010-11-23 07:13:00,381,2,359.4
14927.0,1,196,308.2,2010-11-08 12:30:00,396,1,308.2
14928.0,1,268,223.91000000000003,2010-03-22 09:14:00,627,1,223.91000000000003
14929.0,2,487,836.69,2011-11-07 17:21:00,31,2,836.69
14930.0,6,2193,5236.7300000000005,2011-08-23 10:31:00,108,6,5236.7300000000005
14931.0,5,417,1257.68,2011-12-05 10:19:00,4,5,1257.68
14932.0,2,257,666.13,2010-12-09 11:48:00,365,2,666.13
14933.0,4,600,1770.0,2010-09-22 10:47:00,443,4,1770.0
14934.0,5,2100,3503.5,2011-09-19 10:10:00,81,5,3503.5
14935.0,2,1931,2849.83,2011-02-15 14:44:00,296,2,2849.83
14936.0,12,6274,12410.81,2011-11-06 10:30:00,33,12,12410.81
14937.0,3,484,1621.88,2011-10-14 12:29:00,56,3,1621.88
14938.0,2,1369,2322.43,2010-05-26 13:38:00,561,2,2322.43
14940.0,2,384,531.49,2010-10-18 10:47:00,417,2,531.49
14941.0,1,80,182.1,2010-05-10 11:30:00,578,1,182.1
14942.0,4,354,746.56,2010-11-03 10:51:00,401,4,746.56
14943.0,1,46,107.62,2010-02-14 16:04:00,662,1,107.62
14944.0,19,4864,9784.67,2011-11-10 09:10:00,29,19,9784.67
14945.0,1,156,179.4,2010-10-22 11:26:00,413,1,179.4
14946.0,1,22,100.9,2011-11-25 13:33:00,13,1,100.9
14947.0,6,416,1049.79,2011-09-28 15:48:00,71,6,1049.79
14948.0,6,673,1101.97,2011-11-16 17:16:00,22,6,1101.97
14949.0,4,250,515.0,2010-08-27 15:38:00,468,4,515.0
14950.0,1,136,371.2,2011-11-20 13:48:00,18,1,371.2
14951.0,1,311,311.69,2011-09-21 15:15:00,78,1,311.69
14952.0,32,6977,17629.35,2011-10-11 10:33:00,59,32,17629.35
14953.0,4,1014,971.32,2011-11-14 14:59:00,24,4,971.32
14954.0,2,209,462.12,2011-11-27 14:30:00,11,2,462.12
14955.0,1,74,163.77,2009-12-07 11:35:00,732,1,163.77
14956.0,1,2500,1325.0,2010-10-14 16:40:00,420,1,1325.0
14957.0,2,97,261.69,2011-03-31 17:59:00,252,2,261.69
14958.0,6,248,941.99,2011-07-15 14:20:00,146,6,941.99
14959.0,4,494,695.42,2011-10-06 18:23:00,63,4,695.42
14960.0,2,221,221.27,2011-12-01 12:54:00,7,2,221.27
14961.0,22,8372,16410.15,2011-11-29 09:42:00,10,22,16410.15
14962.0,4,123,366.91,2011-03-14 09:42:00,270,4,366.91
14963.0,12,2287,3123.57,2011-11-30 12:16:00,9,12,3123.57
14964.0,1,143,206.21,2011-04-06 14:13:00,246,1,206.21
14965.0,2,363,596.09,2011-09-04 13:20:00,95,2,596.09
14966.0,6,1060,1064.26,2011-11-25 12:20:00,14,6,1064.26
14967.0,6,652,1982.6100000000001,2011-10-21 11:06:00,49,6,1982.6100000000001
14968.0,2,257,501.24,2011-11-09 13:58:00,29,2,501.24
14969.0,1,665,906.23,2010-01-05 12:43:00,703,1,906.23
14970.0,12,982,4919.35,2011-10-02 13:44:00,67,12,4919.35
14971.0,3,639,1097.98,2011-11-04 17:07:00,34,3,1097.98
14972.0,2,40,145.07,2011-08-03 14:54:00,127,2,145.07
14973.0,3,369,1314.45,2011-08-24 15:51:00,106,3,1314.45
14974.0,1,37,89.94,2011-11-02 13:01:00,36,1,89.94
14975.0,2,507,472.39,2011-10-13 14:08:00,56,2,472.39
14976.0,7,234,790.86,2011-10-13 16:37:00,56,7,790.86
14977.0,1,17,31.929999999999996,2009-12-14 10:37:00,725,1,31.929999999999996
14978.0,10,736,3112.19,2011-09-28 13:07:00,71,10,3112.19
14979.0,1,209,429.66,2009-12-04 12:54:00,734,1,429.66
14980.0,1,79,150.68,2009-12-02 14:09:00,736,1,150.68
14981.0,2,241,372.92,2011-04-07 13:45:00,245,2,372.92
14982.0,1,125,237.78,2010-05-16 15:52:00,571,1,237.78
14983.0,1,90,183.20000000000002,2010-01-19 17:32:00,688,1,183.20000000000002
14984.0,6,348,1260.51,2011-11-20 14:28:00,18,6,1260.51
14985.0,2,256,292.01,2011-05-25 14:29:00,197,2,292.01
14986.0,2,338,563.1,2010-11-28 15:25:00,375,2,563.1
14987.0,8,607,1550.6499999999999,2011-11-24 09:59:00,15,8,1550.6499999999999
14988.0,7,1260,2038.65,2011-05-12 12:05:00,211,7,2038.65
14989.0,1,200,342.4,2010-02-16 10:40:00,661,1,342.4
14990.0,2,129,304.17,2010-04-06 13:54:00,611,2,304.17
14991.0,1,191,314.67,2010-10-05 13:01:00,429,1,314.67
14992.0,1,145,210.5,2010-09-23 17:48:00,441,1,210.5
14993.0,1,21,36.13,2010-05-25 12:47:00,563,1,36.13
14994.0,5,568,946.72,2010-11-22 12:59:00,381,5,946.72
14995.0,2,102,231.98000000000002,2011-11-01 11:39:00,38,2,231.98000000000002
14996.0,2,404,442.28999999999996,2010-08-15 13:44:00,480,2,442.28999999999996
14997.0,4,1408,776.5999999999999,2011-10-24 13:28:00,45,4,776.5999999999999
14998.0,4,352,753.18,2011-06-22 17:30:00,169,4,753.18
14999.0,1,88,129.48000000000002,2010-04-26 10:47:00,592,1,129.48000000000002
15000.0,1,218,490.52,2011-10-23 11:42:00,47,1,490.52
15001.0,2,70,199.10999999999999,2010-11-10 13:51:00,393,2,199.10999999999999
15002.0,9,2214,4138.08,2011-08-16 10:44:00,115,9,4138.08
15003.0,6,525,1027.03,2010-08-23 15:44:00,472,6,1027.03
15004.0,1,623,1220.77,2011-07-15 14:05:00,146,1,1220.77
15005.0,56,8666,13754.58,2011-11-24 12:25:00,15,56,13754.58
15006.0,2,387,757.78,2011-10-19 15:08:00,50,2,757.78
15007.0,1,69,156.91,2011-07-03 16:00:00,158,1,156.91
15008.0,2,1500,360.0,2010-08-16 13:09:00,479,2,360.0
15009.0,3,639,1259.43,2011-11-27 13:35:00,11,3,1259.43
15010.0,1,184,308.94,2011-11-04 12:42:00,35,1,308.94
15011.0,2,289,416.6,2010-11-09 11:10:00,395,2,416.6
15012.0,3,383,646.26,2011-10-17 12:22:00,53,3,646.26
15013.0,10,1715,1610.82,2010-08-09 12:05:00,487,10,1610.82
15014.0,2,149,257.67,2011-10-27 20:07:00,42,2,257.67
15015.0,13,1584,2354.97,2010-07-26 13:50:00,500,13,2354.97
15016.0,5,243,620.89,2011-06-20 12:06:00,172,5,620.89
15017.0,1,63,125.58,2011-11-06 10:33:00,33,1,125.58
15018.0,3,189,496.21000000000004,2011-11-01 12:47:00,38,3,496.21000000000004
15019.0,1,150,252.81,2011-03-18 12:35:00,266,1,252.81
15020.0,1,111,198.47,2010-11-25 13:29:00,378,1,198.47
15021.0,12,1079,2500.59,2011-12-01 11:53:00,8,12,2500.59
15022.0,5,640,1133.44,2011-11-28 12:35:00,11,5,1133.44
15023.0,20,4758,11578.65,2011-12-06 17:23:00,2,20,11578.65
15024.0,16,1924,3559.39,2011-11-30 12:06:00,9,16,3559.39
15025.0,2,503,979.79,2011-11-06 15:20:00,32,2,979.79
15026.0,5,655,1048.8899999999999,2011-09-20 13:52:00,79,5,1048.8899999999999
15027.0,10,2782,3195.6,2011-11-09 10:16:00,30,10,3195.6
15028.0,6,673,962.94,2011-12-01 14:06:00,7,6,962.94
15029.0,1,234,365.1,2010-03-30 12:16:00,619,1,365.1
15030.0,8,1225,1979.91,2011-09-29 10:50:00,71,8,1979.91
15031.0,14,1576,3102.94,2011-12-05 14:19:00,3,14,3102.94
15032.0,8,6601,11010.05,2011-03-28 15:03:00,255,8,11010.05
15033.0,10,1672,2557.18,2011-12-05 12:40:00,4,10,2557.18
15034.0,14,4748,8231.2,2011-11-24 12:11:00,15,14,8231.2
15035.0,1,245,252.73000000000002,2011-09-11 11:08:00,89,1,252.73000000000002
15036.0,3,316,429.56,2011-09-28 15:42:00,71,3,429.56
15037.0,2,298,397.76,2010-11-28 13:05:00,375,2,397.76
15038.0,9,381,1146.53,2011-10-12 11:33:00,58,9,1146.53
15039.0,93,17780,39141.48,2011-11-30 11:31:00,9,93,39141.48
15040.0,1,1,7.49,2010-06-16 11:40:00,541,1,7.49
15041.0,2,194,289.4,2011-06-22 16:16:00,169,2,289.4
15042.0,2,238,315.45,2011-05-24 16:25:00,198,2,315.45
15043.0,6,1019,2870.3199999999997,2011-11-08 14:26:00,30,6,2870.3199999999997
15044.0,35,5241,16024.15,2011-11-20 13:20:00,18,35,16024.15
15045.0,2,114,735.66,2011-07-11 11:33:00,151,2,735.66
15046.0,25,4585,7623.79,2011-11-30 15:50:00,8,25,7623.79
15047.0,1,222,343.62,2011-03-15 10:49:00,269,1,343.62
15048.0,4,192,381.0,2011-10-05 14:55:00,64,4,381.0
15049.0,1,63,121.17000000000002,2011-03-11 12:13:00,273,1,121.17000000000002
15050.0,5,2600,4087.19,2011-11-14 16:17:00,24,5,4087.19
15051.0,9,3052,3926.91,2011-11-16 15:38:00,22,9,3926.91
15052.0,1,79,207.73000000000002,2011-01-24 15:52:00,318,1,207.73000000000002
15053.0,3,984,693.95,2011-12-05 12:08:00,4,3,693.95
15054.0,2,198,302.1,2011-11-27 15:02:00,11,2,302.1
15055.0,3,225,549.12,2010-08-22 11:06:00,474,3,549.12
15056.0,1,69,113.64999999999999,2010-07-07 15:58:00,519,1,113.64999999999999
15057.0,5,1394,3255.96,2011-03-09 15:17:00,274,5,3255.96
15058.0,16,1645,3387.58,2011-11-14 14:57:00,24,16,3387.58
15059.0,19,1599,3491.2,2011-10-30 11:35:00,40,19,3491.2
15060.0,4,257,294.25,2011-12-01 13:47:00,7,4,294.25
15061.0,127,74280,126389.02,2011-12-06 12:06:00,3,127,126389.02
15062.0,8,1872,2585.62,2011-09-29 16:51:00,70,8,2585.62
15063.0,1,56,370.79999999999995,2011-05-10 13:25:00,212,1,370.79999999999995
15064.0,4,810,1254.41,2010-10-25 14:32:00,409,4,1254.41
15065.0,5,1446,3326.86,2011-11-02 09:45:00,37,5,3326.86
15066.0,1,317,893.59,2011-10-17 13:25:00,52,1,893.59
15067.0,5,2151,3862.88,2011-09-22 13:20:00,77,5,3862.88
15068.0,4,832,1174.9,2011-10-24 14:47:00,45,4,1174.9
15069.0,1,520,1109.53,2011-06-13 14:16:00,178,1,1109.53
15070.0,3,339,737.0500000000001,2010-12-02 11:23:00,372,3,737.0500000000001
15071.0,4,416,1455.56,2011-09-07 11:43:00,93,4,1455.56
15072.0,1,164,187.51999999999998,2010-08-17 15:46:00,478,1,187.51999999999998
15073.0,8,1410,2788.02,2011-11-30 10:44:00,9,8,2788.02
15074.0,3,1039,1553.1299999999999,2011-08-26 14:45:00,104,3,1553.1299999999999
15075.0,1,447,773.03,2011-09-23 12:27:00,77,1,773.03
15076.0,3,866,1447.74,2011-06-20 08:23:00,172,3,1447.74
15077.0,2,528,2428.08,2010-08-02 11:13:00,494,2,2428.08
15078.0,53,8777,17286.73,2011-12-02 15:41:00,6,53,17286.73
15079.0,11,1459,3625.4,2011-05-11 12:45:00,212,11,3625.4
15080.0,2,287,546.25,2010-10-08 11:52:00,427,2,546.25
15081.0,12,749,1854.57,2011-11-17 17:08:00,21,12,1854.57
15082.0,1,43,93.35000000000001,2010-02-09 10:23:00,668,1,93.35000000000001
15083.0,1,38,88.2,2011-03-28 12:18:00,256,1,88.2
15084.0,2,600,965.2,2010-11-25 11:58:00,379,2,965.2
15085.0,1,169,347.54,2009-12-10 11:47:00,729,1,347.54
15086.0,2,95,218.53,2010-05-24 12:27:00,564,2,218.53
15087.0,1,470,306.94,2011-03-03 10:34:00,281,1,306.94
15088.0,2,460,1160.07,2011-11-18 13:14:00,20,2,1160.07
15089.0,6,1359,2420.84,2011-11-29 16:31:00,9,6,2420.84
15090.0,1,208,381.32,2011-02-04 14:03:00,307,1,381.32
15091.0,3,582,1046.6100000000001,2011-10-03 12:47:00,67,3,1046.6100000000001
15092.0,3,230,776.46,2011-05-08 14:10:00,214,3,776.46
15093.0,23,10778,13702.38,2011-11-21 13:09:00,17,23,13702.38
15094.0,2,28,83.0,2010-09-02 16:55:00,462,2,83.0
15095.0,10,2233,3141.64,2011-08-28 12:01:00,103,10,3141.64
15096.0,1,120,219.39000000000001,2011-10-28 10:27:00,42,1,219.39000000000001
15097.0,3,424,908.35,2011-12-05 14:03:00,3,3,908.35
15098.0,3,121,39916.5,2011-06-10 15:33:00,181,3,39916.5
15099.0,1,343,410.48,2011-09-16 13:13:00,83,1,410.48
15100.0,7,270,2193.8999999999996,2011-01-10 10:35:00,333,7,2193.8999999999996
15101.0,6,676,1477.94,2011-12-01 10:18:00,8,6,1477.94
15102.0,2,339,554.67,2010-06-27 12:16:00,530,2,554.67
15103.0,2,329,703.36,2011-11-08 14:53:00,30,2,703.36
15104.0,2,635,993.54,2011-05-27 12:29:00,196,2,993.54
15105.0,9,1747,3094.91,2011-11-21 16:54:00,17,9,3094.91
15106.0,5,1181,1422.52,2011-11-22 09:16:00,17,5,1422.52
15107.0,9,330,824.35,2011-02-01 14:46:00,310,9,824.35
15108.0,4,499,1300.25,2011-07-21 10:24:00,141,4,1300.25
15109.0,3,258,983.1,2011-04-08 09:58:00,245,3,983.1
15110.0,6,337,1505.8500000000001,2011-11-16 11:16:00,23,6,1505.8500000000001
15111.0,5,1058,2442.37,2011-11-10 16:58:00,28,5,2442.37
15112.0,1,72,209.4,2010-04-07 14:17:00,610,1,209.4
15113.0,3,2344,3509.43,2011-11-30 08:23:00,9,3,3509.43
15114.0,12,3532,3400.12,2011-11-09 15:05:00,29,12,3400.12
15115.0,2,245,531.85,2011-11-21 14:59:00,17,2,531.85
15116.0,4,648,1352.75,2011-11-22 12:25:00,17,4,1352.75
15117.0,8,3093,2485.9700000000003,2011-11-25 08:12:00,14,8,2485.9700000000003
15118.0,1,1440,244.8,2011-07-28 14:54:00,133,1,244.8
15119.0,1,88,266.4,2011-04-08 09:08:00,245,1,266.4
15120.0,1,296,358.82,2011-07-29 09:48:00,133,1,358.82
15121.0,2,199,457.72,2011-10-20 14:51:00,49,2,457.72
15122.0,11,2033,4487.27,2011-08-17 16:48:00,113,11,4487.27
15123.0,5,2524,4656.17,2011-12-02 13:12:00,6,5,4656.17
15124.0,4,462,450.82,2011-11-17 10:09:00,22,4,450.82
15125.0,24,8433,17024.87,2011-11-14 13:57:00,24,24,17024.87
15126.0,2,273,449.49,2010-06-21 12:31:00,536,2,449.49
15127.0,2,464,711.5,2011-10-05 10:30:00,65,2,711.5
15128.0,5,1583,1783.68,2011-10-10 13:54:00,59,5,1783.68
15129.0,23,4002,6860.18,2011-10-20 14:40:00,49,23,6860.18
15130.0,1,197,330.11,2011-06-23 10:15:00,169,1,330.11
15131.0,1,88,80.28,2010-11-10 12:07:00,394,1,80.28
15132.0,5,679,977.9300000000001,2011-11-21 17:10:00,17,5,977.9300000000001
15133.0,5,960,1806.9,2011-08-04 10:44:00,127,5,1806.9
15134.0,10,1057,1596.29,2011-11-25 08:55:00,14,10,1596.29
15135.0,2,84,305.68,2011-04-14 19:16:00,238,2,305.68
15136.0,4,776,1286.7,2011-12-07 12:26:00,2,4,1286.7
15137.0,2,596,823.4,2010-07-07 09:41:00,520,2,823.4
15138.0,1,300,502.52,2010-11-11 09:16:00,393,1,502.52
15139.0,2,208,178.96,2011-04-14 11:39:00,239,2,178.96
15140.0,8,2010,3243.69,2011-10-18 14:07:00,51,8,3243.69
15141.0,7,1197,1388.47,2010-09-08 11:33:00,457,7,1388.47
15142.0,6,2155,2619.92,2011-10-24 12:51:00,45,6,2619.92
15143.0,2,320,563.63,2011-04-28 12:03:00,225,2,563.63
15144.0,29,5251,12160.31,2011-12-01 15:12:00,7,29,12160.31
15145.0,4,756,1194.73,2011-12-05 17:21:00,3,4,1194.73
15146.0,2,1473,1327.16,2011-06-28 12:09:00,164,2,1327.16
15147.0,1,366,623.5,2011-04-13 15:57:00,239,1,623.5
15148.0,1,187,301.29,2011-11-29 08:21:00,10,1,301.29
15149.0,5,380,1554.6100000000001,2011-07-29 10:58:00,133,5,1554.6100000000001
15150.0,13,6167,8977.94,2011-11-22 12:52:00,16,13,8977.94
15151.0,2,795,2085.61,2010-10-12 16:37:00,422,2,2085.61
15152.0,14,2994,5263.83,2011-11-30 12:32:00,9,14,5263.83
15153.0,1,198,329.25,2011-11-08 17:09:00,30,1,329.25
15154.0,3,333,1343.72,2011-09-25 16:05:00,74,3,1343.72
15155.0,1,192,383.96999999999997,2010-11-21 12:59:00,382,1,383.96999999999997
15156.0,3,597,961.49,2011-12-08 18:22:00,0,3,961.49
15157.0,5,3466,2654.11,2011-12-06 11:28:00,3,5,2654.11
15158.0,2,219,606.02,2011-10-25 13:53:00,44,2,606.02
15159.0,34,13512,22116.73,2011-12-08 12:05:00,1,34,22116.73
15160.0,4,307,589.27,2010-12-17 14:15:00,356,4,589.27
15161.0,1,144,119.92,2010-11-16 16:08:00,387,1,119.92
15162.0,1,74,312.9,2009-12-08 13:14:00,730,1,312.9
15163.0,2,186,304.47,2011-11-21 13:10:00,17,2,304.47
15164.0,9,912,2028.1100000000001,2011-10-02 12:05:00,68,9,2028.1100000000001
15165.0,1,160,487.75,2010-12-01 14:03:00,372,1,487.75
15166.0,1,140,167.16,2010-08-29 12:31:00,467,1,167.16
15167.0,5,863,1627.62,2011-01-23 12:41:00,320,5,1627.62
15168.0,1,52,106.56,2011-11-14 11:26:00,25,1,106.56
15169.0,2,356,569.22,2010-11-22 13:04:00,381,2,569.22
15170.0,1,33,81.15,2010-10-29 10:34:00,406,1,81.15
15171.0,1,290,1289.5,2011-01-12 15:36:00,330,1,1289.5
15172.0,5,1611,1624.05,2011-12-01 11:51:00,8,5,1624.05
15173.0,7,840,1494.6,2010-11-24 10:21:00,380,7,1494.6
15174.0,2,382,481.46,2011-01-21 09:06:00,322,2,481.46
15175.0,1,454,224.14,2011-09-29 11:31:00,71,1,224.14
15176.0,1,448,988.04,2010-02-10 10:36:00,667,1,988.04
15177.0,1,485,948.93,2010-10-10 12:48:00,425,1,948.93
15178.0,1,30,40.5,2011-03-24 15:12:00,259,1,40.5
15179.0,13,5416,7491.92,2011-11-21 12:53:00,17,13,7491.92
15180.0,3,654,816.9300000000001,2010-12-07 14:57:00,366,3,816.9300000000001
15181.0,5,688,1200.2,2011-10-04 13:58:00,65,5,1200.2
15182.0,11,1186,2998.952,2011-07-08 13:37:00,153,11,2998.952
15183.0,3,297,639.93,2010-06-10 10:43:00,547,3,639.93
15184.0,4,462,685.39,2011-11-10 13:41:00,28,4,685.39
15185.0,1,666,310.62,2011-09-30 14:06:00,69,1,310.62
15186.0,5,716,1403.2,2011-11-25 14:58:00,13,5,1403.2
15187.0,16,1887,4777.18,2011-12-08 11:56:00,1,16,4777.18
15188.0,1,233,310.43,2009-12-14 13:30:00,724,1,310.43
15189.0,46,6902,17524.38,2011-12-08 13:22:00,0,46,17524.38
15190.0,1,790,834.4399999999999,2010-10-01 13:09:00,433,1,834.4399999999999
15191.0,3,287,588.05,2010-09-02 15:37:00,462,3,588.05
15192.0,5,1448,1666.39,2011-08-12 11:41:00,119,5,1666.39
15193.0,1,144,499.32,2011-10-10 08:23:00,60,1,499.32
15194.0,28,8922,12021.53,2011-12-06 15:10:00,2,28,12021.53
15195.0,1,1404,3861.0,2011-12-07 12:20:00,2,1,3861.0
15196.0,2,130,313.7,2010-10-03 10:50:00,432,2,313.7
15197.0,6,1058,1877.51,2011-11-29 10:00:00,10,6,1877.51
15198.0,5,327,571.35,2011-09-08 14:42:00,91,5,571.35
15199.0,10,894,3122.4,2011-10-11 15:12:00,58,10,3122.4
15200.0,1,195,549.05,2010-08-02 09:38:00,494,1,549.05
15201.0,7,1660,1842.95,2011-09-13 14:53:00,86,7,1842.95
15202.0,3,3,6001.49,2010-10-15 13:05:00,419,3,6001.49
15203.0,15,4182,4400.18,2011-11-14 08:16:00,25,15,4400.18
15204.0,1,258,316.58,2010-12-17 13:49:00,356,1,316.58
15205.0,2,378,653.24,2011-09-15 19:36:00,84,2,653.24
15206.0,4,162,420.29999999999995,2011-11-29 13:41:00,9,4,420.29999999999995
15207.0,3,428,683.9200000000001,2010-10-19 13:29:00,415,3,683.9200000000001
15208.0,6,356,970.52,2011-12-08 17:24:00,0,6,970.52
15209.0,1,94,178.98000000000002,2009-12-09 17:26:00,729,1,178.98000000000002
15210.0,3,841,1176.19,2011-04-28 16:11:00,224,3,1176.19
15211.0,2,240,894.4100000000001,2011-10-10 13:31:00,59,2,894.4100000000001
15212.0,2,84,208.28,2011-04-12 13:45:00,240,2,208.28
15213.0,2,272,328.35,2011-01-25 12:21:00,318,2,328.35
15214.0,8,1254,1661.44,2011-12-08 12:07:00,1,8,1661.44
15215.0,7,776,2422.43,2011-10-24 11:41:00,46,7,2422.43
15216.0,2,217,486.09,2011-09-13 11:41:00,87,2,486.09
15217.0,1,190,426.24,2010-05-25 13:51:00,562,1,426.24
15218.0,22,6530,11468.83,2011-11-29 11:48:00,10,22,11468.83
15219.0,2,271,685.45,2011-06-16 16:57:00,175,2,685.45
15220.0,6,1393,1778.96,2011-10-19 12:39:00,51,6,1778.96
15221.0,4,244,2062.2000000000003,2010-12-08 13:08:00,365,4,2062.2000000000003
15222.0,11,4458,3550.91,2011-01-25 08:03:00,318,11,3550.91
15223.0,5,385,1417.95,2011-04-28 11:31:00,225,5,1417.95
15224.0,5,443,871.36,2010-12-16 15:02:00,357,5,871.36
15225.0,1,226,409.40000000000003,2011-04-19 14:51:00,233,1,409.40000000000003
15226.0,1,71,154.41,2011-02-02 11:41:00,310,1,154.41
15227.0,9,1217,2488.4900000000002,2011-11-03 11:59:00,36,9,2488.4900000000002
15228.0,6,3375,5580.2699999999995,2011-10-04 13:56:00,65,6,5580.2699999999995
15229.0,1,114,160.5,2010-05-02 13:50:00,585,1,160.5
15230.0,2,351,429.6,2011-04-14 14:39:00,238,2,429.6
15231.0,1,190,250.26,2010-03-28 15:12:00,620,1,250.26
15232.0,2,686,612.06,2011-08-18 16:27:00,112,2,612.06
15233.0,1,12,59.400000000000006,2010-11-03 13:36:00,400,1,59.400000000000006
15234.0,1,196,197.0,2011-03-08 08:53:00,276,1,197.0
15235.0,16,1676,2772.76,2011-05-06 09:44:00,217,16,2772.76
15236.0,1,269,321.05,2011-02-14 10:52:00,298,1,321.05
15237.0,4,1071,1412.32,2011-12-08 09:46:00,1,4,1412.32
15238.0,3,692,1071.99,2011-11-10 14:28:00,28,3,1071.99
15239.0,2,594,780.59,2011-11-29 14:14:00,9,2,780.59
15240.0,12,3214,4459.98,2011-10-26 09:50:00,44,12,4459.98
15241.0,11,3328,3050.16,2011-10-04 09:05:00,66,11,3050.16
15242.0,1,196,302.04,2010-10-13 15:33:00,421,1,302.04
15243.0,2,543,927.2800000000001,2011-09-26 14:12:00,73,2,927.2800000000001
15244.0,3,472,912.08,2011-10-05 13:19:00,64,3,912.08
15245.0,8,3021,4610.84,2011-07-28 18:56:00,133,8,4610.84
15246.0,3,359,780.4,2011-04-15 14:45:00,237,3,780.4
15247.0,3,514,976.06,2011-08-09 12:52:00,121,3,976.06
15248.0,3,1065,1893.93,2010-10-24 13:09:00,410,3,1893.93
15249.0,18,4980,9266.0,2011-11-08 11:45:00,31,18,9266.0
