CustomerID,TotalTransactions,TotalQuantity,TotalSpent,LastPurchaseDate,Recency,Frequency,Monetary,Cluster,Persona
14796.0,27,7188,10169.33,2011-12-08 15:31:00,0,27,10169.33,1,Churn Risk Customers
14797.0,1,99,300.31,2010-07-20 14:07:00,506,1,300.31,0,VIP Customers
14798.0,8,601,724.31,2011-10-18 10:58:00,52,8,724.31,4,New Customers
14799.0,2,495,338.15,2011-10-19 16:16:00,50,2,338.15,4,New Customers
14800.0,17,6501,7191.33,2011-10-23 12:46:00,47,17,7191.33,4,New Customers
14801.0,1,173,189.34,2011-10-09 15:24:00,60,1,189.34,4,New Customers
14802.0,2,2,1502.98,2010-09-27 16:34:00,437,2,1502.98,0,VIP Customers
14803.0,3,370,845.55,2011-06-30 13:58:00,161,3,845.55,4,New Customers
14804.0,1,121,353.27,2011-12-01 11:20:00,8,1,353.27,4,New Customers
14805.0,7,416,1082.55,2011-11-24 16:20:00,14,7,1082.55,4,New Customers
14806.0,2,423,303.43,2011-09-25 15:32:00,74,2,303.43,4,New Customers
14807.0,2,234,504.14,2010-11-14 12:47:00,390,2,504.14,0,VIP Customers
14808.0,8,2120,2718.6,2011-10-31 12:21:00,39,8,2718.6,4,New Customers
14809.0,2,232,686.76,2010-03-28 15:44:00,620,2,686.76,0,VIP Customers
14810.0,13,1162,2354.03,2011-10-30 11:19:00,40,13,2354.03,4,New Customers
14811.0,1,74,170.5,2010-11-17 13:09:00,386,1,170.5,0,VIP Customers
14812.0,1,135,178.85,2010-04-20 12:13:00,598,1,178.85,0,VIP Customers
14813.0,4,392,888.91,2010-12-05 11:57:00,369,4,888.91,0,VIP Customers
14814.0,1,93,154.21,2010-05-07 14:10:00,580,1,154.21,0,VIP Customers
14815.0,2,744,778.5,2011-11-03 11:36:00,36,2,778.5,4,New Customers
14816.0,1,5,271.85,2011-05-26 13:16:00,196,1,271.85,4,New Customers
14817.0,7,2462,3959.86,2011-05-23 13:35:00,199,7,3959.86,4,New Customers
14818.0,6,543,1153.56,2011-09-27 11:01:00,73,6,1153.56,4,New Customers
14819.0,4,170,456.41,2011-10-06 13:41:00,63,4,456.41,4,New Customers
14820.0,9,724,1274.76,2011-11-18 15:41:00,20,9,1274.76,4,New Customers
14821.0,7,459,1230.15,2010-12-08 08:43:00,366,7,1230.15,0,VIP Customers
14822.0,1,94,157.70000000000002,2010-08-11 12:52:00,484,1,157.70000000000002,0,VIP Customers
14823.0,3,88,321.43,2011-06-12 13:12:00,179,3,321.43,4,New Customers
14824.0,10,1954,4022.91,2011-11-29 14:20:00,9,10,4022.91,4,New Customers
14825.0,24,2774,4735.08,2011-12-06 11:38:00,3,24,4735.08,1,Churn Risk Customers
14826.0,2,152,385.2,2010-05-07 09:00:00,581,2,385.2,0,VIP Customers
14828.0,13,9718,9839.46,2011-05-27 10:16:00,196,13,9839.46,4,New Customers
14829.0,7,957,1455.87,2011-11-10 16:16:00,28,7,1455.87,4,New Customers
14830.0,1,164,188.88,2011-10-17 14:29:00,52,1,188.88,4,New Customers
14831.0,3,885,1676.57,2010-01-28 14:31:00,679,3,1676.57,0,VIP Customers
14832.0,1,1,322.69,2010-03-19 15:14:00,629,1,322.69,0,VIP Customers
14833.0,1,58,94.8,2010-07-29 10:06:00,498,1,94.8,0,VIP Customers
14834.0,7,872,2206.16,2011-11-22 10:30:00,17,7,2206.16,4,New Customers
14835.0,2,180,297.0,2010-06-29 10:08:00,528,2,297.0,0,VIP Customers
14836.0,3,45,102.45,2011-11-29 16:45:00,9,3,102.45,4,New Customers
14837.0,9,3030,3460.32,2011-09-11 10:58:00,89,9,3460.32,4,New Customers
14838.0,2,361,769.9200000000001,2010-10-12 15:46:00,422,2,769.9200000000001,0,VIP Customers
14839.0,3,927,915.28,2010-10-17 13:01:00,417,3,915.28,0,VIP Customers
14840.0,2,179,362.71,2011-03-17 12:00:00,267,2,362.71,4,New Customers
14841.0,14,4164,7163.0,2011-10-17 15:03:00,52,14,7163.0,4,New Customers
14842.0,4,1166,2824.69,2011-10-27 12:37:00,43,4,2824.69,4,New Customers
14843.0,1,132,211.8,2010-09-29 12:39:00,436,1,211.8,0,VIP Customers
14844.0,10,4369,6702.43,2011-10-07 10:41:00,63,10,6702.43,4,New Customers
14845.0,1,600,150.0,2010-04-19 10:19:00,599,1,150.0,0,VIP Customers
14846.0,1,193,437.4,2010-10-08 17:07:00,426,1,437.4,0,VIP Customers
14847.0,3,533,1348.95,2011-07-14 10:52:00,148,3,1348.95,4,New Customers
14848.0,1,260,310.56,2010-10-31 12:22:00,404,1,310.56,0,VIP Customers
14849.0,43,11838,15407.61,2011-11-18 10:58:00,21,43,15407.61,1,Churn Risk Customers
14850.0,7,1393,1770.96,2011-02-01 11:21:00,311,7,1770.96,0,VIP Customers
14851.0,3,631,829.4100000000001,2011-11-16 14:20:00,22,3,829.4100000000001,4,New Customers
14852.0,18,4366,6132.43,2011-10-12 13:20:00,57,18,6132.43,1,Churn Risk Customers
14853.0,5,345,1376.87,2011-11-15 16:56:00,23,5,1376.87,4,New Customers
14854.0,11,2987,4303.06,2011-09-22 17:00:00,77,11,4303.06,4,New Customers
14855.0,7,3510,6520.3,2011-08-12 14:02:00,118,7,6520.3,4,New Customers
14856.0,3,711,1290.53,2011-11-03 14:53:00,35,3,1290.53,4,New Customers
14857.0,7,2081,3651.851,2011-10-11 09:23:00,59,7,3651.851,4,New Customers
14858.0,1,105,180.75,2010-07-22 10:51:00,505,1,180.75,0,VIP Customers
14859.0,5,888,1705.64,2011-11-27 11:18:00,12,5,1705.64,4,New Customers
14860.0,1,232,170.32,2011-11-20 14:17:00,18,1,170.32,4,New Customers
14861.0,10,1076,1380.73,2011-10-18 12:54:00,51,10,1380.73,4,New Customers
14862.0,2,772,841.1999999999999,2011-11-14 10:01:00,25,2,841.1999999999999,4,New Customers
14863.0,1,132,266.76,2011-11-10 15:04:00,28,1,266.76,4,New Customers
14865.0,4,204,92.52,2011-12-02 16:25:00,6,4,92.52,4,New Customers
14866.0,19,9089,20746.54,2011-11-29 11:45:00,10,19,20746.54,1,Churn Risk Customers
14867.0,16,996,2952.06,2011-06-07 11:39:00,185,16,2952.06,4,New Customers
14868.0,12,2230,4184.01,2011-12-06 14:49:00,2,12,4184.01,4,New Customers
14869.0,6,2130,2778.14,2011-12-01 12:36:00,8,6,2778.14,4,New Customers
14870.0,6,483,1838.95,2011-03-23 10:51:00,261,6,1838.95,4,New Customers
14871.0,9,446,1228.17,2011-12-06 13:42:00,2,9,1228.17,4,New Customers
14872.0,3,662,816.6,2010-08-13 12:34:00,483,3,816.6,0,VIP Customers
14873.0,2,311,854.13,2011-05-13 13:52:00,209,2,854.13,4,New Customers
14874.0,1,148,116.18,2010-06-22 14:58:00,534,1,116.18,0,VIP Customers
14875.0,3,1332,2862.4,2011-08-24 12:20:00,107,3,2862.4,4,New Customers
14876.0,2,162,256.7,2010-07-06 14:57:00,520,2,256.7,0,VIP Customers
14877.0,2,168,425.85,2010-10-17 13:09:00,417,2,425.85,0,VIP Customers
14878.0,25,2416,4076.5,2011-11-27 11:15:00,12,25,4076.5,1,Churn Risk Customers
14879.0,1,104,185.06,2010-01-24 11:35:00,684,1,185.06,0,VIP Customers
14880.0,3,365,690.59,2011-09-23 13:42:00,76,3,690.59,4,New Customers
14881.0,1,316,255.4,2011-11-20 11:06:00,19,1,255.4,4,New Customers
14882.0,14,1614,3546.65,2011-11-13 12:47:00,26,14,3546.65,4,New Customers
14883.0,6,790,761.59,2011-11-21 10:23:00,18,6,761.59,4,New Customers
14884.0,1,72,120.6,2010-02-08 12:56:00,668,1,120.6,0,VIP Customers
14885.0,3,1308,1598.12,2011-07-31 12:05:00,131,3,1598.12,4,New Customers
14886.0,1,160,364.8,2011-04-01 08:56:00,252,1,364.8,4,New Customers
14887.0,1,1100,1862.0,2011-09-21 15:32:00,78,1,1862.0,4,New Customers
14888.0,1,184,369.2,2011-05-16 14:58:00,206,1,369.2,4,New Customers
14889.0,1,90,135.9,2011-01-07 15:19:00,335,1,135.9,0,VIP Customers
14890.0,3,636,817.25,2011-03-31 11:57:00,253,3,817.25,4,New Customers
14891.0,4,788,1106.73,2011-07-14 18:08:00,147,4,1106.73,4,New Customers
14892.0,1,79,202.35,2010-01-18 08:58:00,690,1,202.35,0,VIP Customers
14893.0,3,1047,1809.61,2011-11-30 12:31:00,9,3,1809.61,4,New Customers
14894.0,3,603,1492.81,2011-09-15 13:51:00,84,3,1492.81,4,New Customers
14895.0,38,10714,25119.54,2011-12-02 09:23:00,7,38,25119.54,1,Churn Risk Customers
14896.0,8,931,1826.0,2011-05-19 10:20:00,204,8,1826.0,4,New Customers
14897.0,8,1162,3140.54,2011-12-02 10:32:00,7,8,3140.54,4,New Customers
14898.0,14,2207,3365.95,2011-11-16 14:54:00,22,14,3365.95,4,New Customers
14899.0,1,570,1331.38,2010-11-09 15:20:00,394,1,1331.38,0,VIP Customers
14900.0,1,48,13.919999999999998,2010-07-05 15:09:00,521,1,13.919999999999998,0,VIP Customers
14901.0,12,880,1919.0,2011-11-28 17:09:00,10,12,1919.0,4,New Customers
14902.0,3,716,1035.62,2011-11-14 10:34:00,25,3,1035.62,4,New Customers
14903.0,5,1531,2795.33,2011-11-18 16:07:00,20,5,2795.33,4,New Customers
14904.0,4,2522,1630.49,2011-12-07 12:55:00,1,4,1630.49,4,New Customers
14905.0,8,1009,1971.39,2011-07-05 12:41:00,157,8,1971.39,4,New Customers
14906.0,1,1,68.44,2010-09-20 16:30:00,444,1,68.44,0,VIP Customers
14907.0,16,2583,5547.72,2011-12-06 14:14:00,2,16,5547.72,4,New Customers
14908.0,2,182,381.9,2011-09-26 12:56:00,73,2,381.9,4,New Customers
14909.0,3,888,1404.68,2010-09-28 16:56:00,436,3,1404.68,0,VIP Customers
14910.0,4,238,434.35,2011-12-07 10:06:00,2,4,434.35,4,New Customers
14911.0,398,147972,291420.81,2011-12-08 15:54:00,0,398,291420.81,3,Budget Buyers
14912.0,6,1819,1889.25,2011-11-23 09:20:00,16,6,1889.25,4,New Customers
14913.0,8,3955,4073.13,2011-11-04 08:29:00,35,8,4073.13,4,New Customers
14915.0,11,707,1811.25,2011-09-09 13:34:00,90,11,1811.25,4,New Customers
14916.0,8,2415,3042.95,2011-09-30 09:20:00,70,8,3042.95,4,New Customers
14917.0,2,891,1123.75,2010-04-22 11:28:00,596,2,1123.75,0,VIP Customers
14918.0,9,2551,5955.81,2011-08-16 11:50:00,115,9,5955.81,4,New Customers
14919.0,1,129,359.35,2010-06-18 13:06:00,538,1,359.35,0,VIP Customers
14920.0,3,886,1607.17,2011-05-11 10:32:00,212,3,1607.17,4,New Customers
14921.0,2,953,1316.07,2011-11-09 13:17:00,29,2,1316.07,4,New Customers
14922.0,2,376,843.74,2010-11-11 11:14:00,393,2,843.74,0,VIP Customers
14923.0,1,418,749.1,2011-10-20 11:51:00,50,1,749.1,4,New Customers
14924.0,3,312,931.01,2011-04-08 09:25:00,245,3,931.01,4,New Customers
14926.0,2,204,359.4,2010-11-23 07:13:00,381,2,359.4,0,VIP Customers
14927.0,1,196,308.2,2010-11-08 12:30:00,396,1,308.2,0,VIP Customers
14928.0,1,268,223.91000000000005,2010-03-22 09:14:00,627,1,223.91000000000005,0,VIP Customers
14929.0,2,487,836.69,2011-11-07 17:21:00,31,2,836.69,4,New Customers
14930.0,6,2193,5236.7300000000005,2011-08-23 10:31:00,108,6,5236.7300000000005,4,New Customers
14931.0,5,417,1257.68,2011-12-05 10:19:00,4,5,1257.68,4,New Customers
14932.0,2,257,666.13,2010-12-09 11:48:00,365,2,666.13,0,VIP Customers
14933.0,4,600,1770.0,2010-09-22 10:47:00,443,4,1770.0,0,VIP Customers
14934.0,5,2100,3503.5,2011-09-19 10:10:00,81,5,3503.5,4,New Customers
14935.0,2,1931,2849.83,2011-02-15 14:44:00,296,2,2849.83,0,VIP Customers
14936.0,12,6274,12410.81,2011-11-06 10:30:00,33,12,12410.81,4,New Customers
14937.0,3,484,1621.88,2011-10-14 12:29:00,56,3,1621.88,4,New Customers
14938.0,2,1369,2322.43,2010-05-26 13:38:00,561,2,2322.43,0,VIP Customers
14940.0,2,384,531.49,2010-10-18 10:47:00,417,2,531.49,0,VIP Customers
14941.0,1,80,182.1,2010-05-10 11:30:00,578,1,182.1,0,VIP Customers
14942.0,4,354,746.56,2010-11-03 10:51:00,401,4,746.56,0,VIP Customers
14943.0,1,46,107.62,2010-02-14 16:04:00,662,1,107.62,0,VIP Customers
14944.0,19,4864,9784.67,2011-11-10 09:10:00,29,19,9784.67,1,Churn Risk Customers
14945.0,1,156,179.4,2010-10-22 11:26:00,413,1,179.4,0,VIP Customers
14946.0,1,22,100.9,2011-11-25 13:33:00,13,1,100.9,4,New Customers
14947.0,6,416,1049.79,2011-09-28 15:48:00,71,6,1049.79,4,New Customers
14948.0,6,673,1101.97,2011-11-16 17:16:00,22,6,1101.97,4,New Customers
14949.0,4,250,515.0,2010-08-27 15:38:00,468,4,515.0,0,VIP Customers
14950.0,1,136,371.2,2011-11-20 13:48:00,18,1,371.2,4,New Customers
14951.0,1,311,311.69,2011-09-21 15:15:00,78,1,311.69,4,New Customers
14952.0,32,6977,17629.35,2011-10-11 10:33:00,59,32,17629.35,1,Churn Risk Customers
14953.0,4,1014,971.32,2011-11-14 14:59:00,24,4,971.32,4,New Customers
14954.0,2,209,462.12,2011-11-27 14:30:00,11,2,462.12,4,New Customers
14955.0,1,74,163.77,2009-12-07 11:35:00,732,1,163.77,0,VIP Customers
14956.0,1,2500,1325.0,2010-10-14 16:40:00,420,1,1325.0,0,VIP Customers
14957.0,2,97,261.69,2011-03-31 17:59:00,252,2,261.69,4,New Customers
14958.0,6,248,941.99,2011-07-15 14:20:00,146,6,941.99,4,New Customers
14959.0,4,494,695.42,2011-10-06 18:23:00,63,4,695.42,4,New Customers
14960.0,2,221,221.27,2011-12-01 12:54:00,7,2,221.27,4,New Customers
14961.0,22,8372,16410.15,2011-11-29 09:42:00,10,22,16410.15,1,Churn Risk Customers
14962.0,4,123,366.91,2011-03-14 09:42:00,270,4,366.91,4,New Customers
14963.0,12,2287,3123.57,2011-11-30 12:16:00,9,12,3123.57,4,New Customers
14964.0,1,143,206.21,2011-04-06 14:13:00,246,1,206.21,4,New Customers
14965.0,2,363,596.09,2011-09-04 13:20:00,95,2,596.09,4,New Customers
14966.0,6,1060,1064.26,2011-11-25 12:20:00,14,6,1064.26,4,New Customers
14967.0,6,652,1982.61,2011-10-21 11:06:00,49,6,1982.61,4,New Customers
14968.0,2,257,501.24,2011-11-09 13:58:00,29,2,501.24,4,New Customers
14969.0,1,665,906.23,2010-01-05 12:43:00,703,1,906.23,0,VIP Customers
14970.0,12,982,4919.35,2011-10-02 13:44:00,67,12,4919.35,4,New Customers
14971.0,3,639,1097.98,2011-11-04 17:07:00,34,3,1097.98,4,New Customers
14972.0,2,40,145.07,2011-08-03 14:54:00,127,2,145.07,4,New Customers
14973.0,3,369,1314.45,2011-08-24 15:51:00,106,3,1314.45,4,New Customers
14974.0,1,37,89.94,2011-11-02 13:01:00,36,1,89.94,4,New Customers
14975.0,2,507,472.39,2011-10-13 14:08:00,56,2,472.39,4,New Customers
14976.0,7,234,790.86,2011-10-13 16:37:00,56,7,790.86,4,New Customers
14977.0,1,17,31.93,2009-12-14 10:37:00,725,1,31.93,0,VIP Customers
14978.0,10,736,3112.19,2011-09-28 13:07:00,71,10,3112.19,4,New Customers
14979.0,1,209,429.66,2009-12-04 12:54:00,734,1,429.66,0,VIP Customers
14980.0,1,79,150.68,2009-12-02 14:09:00,736,1,150.68,0,VIP Customers
14981.0,2,241,372.92,2011-04-07 13:45:00,245,2,372.92,4,New Customers
14982.0,1,125,237.78,2010-05-16 15:52:00,571,1,237.78,0,VIP Customers
14983.0,1,90,183.2,2010-01-19 17:32:00,688,1,183.2,0,VIP Customers
14984.0,6,348,1260.51,2011-11-20 14:28:00,18,6,1260.51,4,New Customers
14985.0,2,256,292.01,2011-05-25 14:29:00,197,2,292.01,4,New Customers
14986.0,2,338,563.1,2010-11-28 15:25:00,375,2,563.1,0,VIP Customers
14987.0,8,607,1550.65,2011-11-24 09:59:00,15,8,1550.65,4,New Customers
14988.0,7,1260,2038.65,2011-05-12 12:05:00,211,7,2038.65,4,New Customers
14989.0,1,200,342.4,2010-02-16 10:40:00,661,1,342.4,0,VIP Customers
14990.0,2,129,304.17,2010-04-06 13:54:00,611,2,304.17,0,VIP Customers
14991.0,1,191,314.67,2010-10-05 13:01:00,429,1,314.67,0,VIP Customers
14992.0,1,145,210.5,2010-09-23 17:48:00,441,1,210.5,0,VIP Customers
14993.0,1,21,36.13,2010-05-25 12:47:00,563,1,36.13,0,VIP Customers
14994.0,5,568,946.72,2010-11-22 12:59:00,381,5,946.72,0,VIP Customers
14995.0,2,102,231.98,2011-11-01 11:39:00,38,2,231.98,4,New Customers
14996.0,2,404,442.29,2010-08-15 13:44:00,480,2,442.29,0,VIP Customers
14997.0,4,1408,776.5999999999999,2011-10-24 13:28:00,45,4,776.5999999999999,4,New Customers
14998.0,4,352,753.18,2011-06-22 17:30:00,169,4,753.18,4,New Customers
14999.0,1,88,129.48000000000002,2010-04-26 10:47:00,592,1,129.48000000000002,0,VIP Customers
15000.0,1,218,490.52,2011-10-23 11:42:00,47,1,490.52,4,New Customers
15001.0,2,70,199.11,2010-11-10 13:51:00,393,2,199.11,0,VIP Customers
15002.0,9,2214,4138.08,2011-08-16 10:44:00,115,9,4138.08,4,New Customers
15003.0,6,525,1027.03,2010-08-23 15:44:00,472,6,1027.03,0,VIP Customers
15004.0,1,623,1220.77,2011-07-15 14:05:00,146,1,1220.77,4,New Customers
15005.0,56,8666,13754.58,2011-11-24 12:25:00,15,56,13754.58,1,Churn Risk Customers
15006.0,2,387,757.78,2011-10-19 15:08:00,50,2,757.78,4,New Customers
15007.0,1,69,156.91,2011-07-03 16:00:00,158,1,156.91,4,New Customers
15008.0,2,1500,360.0,2010-08-16 13:09:00,479,2,360.0,0,VIP Customers
15009.0,3,639,1259.43,2011-11-27 13:35:00,11,3,1259.43,4,New Customers
15010.0,1,184,308.94,2011-11-04 12:42:00,35,1,308.94,4,New Customers
15011.0,2,289,416.6,2010-11-09 11:10:00,395,2,416.6,0,VIP Customers
15012.0,3,383,646.26,2011-10-17 12:22:00,53,3,646.26,4,New Customers
15013.0,10,1715,1610.82,2010-08-09 12:05:00,487,10,1610.82,0,VIP Customers
15014.0,2,149,257.67,2011-10-27 20:07:00,42,2,257.67,4,New Customers
15015.0,13,1584,2354.97,2010-07-26 13:50:00,500,13,2354.97,0,VIP Customers
15016.0,5,243,620.89,2011-06-20 12:06:00,172,5,620.89,4,New Customers
15017.0,1,63,125.58,2011-11-06 10:33:00,33,1,125.58,4,New Customers
15018.0,3,189,496.21,2011-11-01 12:47:00,38,3,496.21,4,New Customers
15019.0,1,150,252.81,2011-03-18 12:35:00,266,1,252.81,4,New Customers
15020.0,1,111,198.47,2010-11-25 13:29:00,378,1,198.47,0,VIP Customers
15021.0,12,1079,2500.59,2011-12-01 11:53:00,8,12,2500.59,4,New Customers
15022.0,5,640,1133.44,2011-11-28 12:35:00,11,5,1133.44,4,New Customers
15023.0,20,4758,11578.65,2011-12-06 17:23:00,2,20,11578.65,1,Churn Risk Customers
15024.0,16,1924,3559.39,2011-11-30 12:06:00,9,16,3559.39,4,New Customers
15025.0,2,503,979.79,2011-11-06 15:20:00,32,2,979.79,4,New Customers
15026.0,5,655,1048.89,2011-09-20 13:52:00,79,5,1048.89,4,New Customers
15027.0,10,2782,3195.6,2011-11-09 10:16:00,30,10,3195.6,4,New Customers
15028.0,6,673,962.94,2011-12-01 14:06:00,7,6,962.94,4,New Customers
15029.0,1,234,365.1,2010-03-30 12:16:00,619,1,365.1,0,VIP Customers
15030.0,8,1225,1979.91,2011-09-29 10:50:00,71,8,1979.91,4,New Customers
15031.0,14,1576,3102.94,2011-12-05 14:19:00,3,14,3102.94,4,New Customers
15032.0,8,6601,11010.05,2011-03-28 15:03:00,255,8,11010.05,4,New Customers
15033.0,10,1672,2557.18,2011-12-05 12:40:00,4,10,2557.18,4,New Customers
15034.0,14,4748,8231.2,2011-11-24 12:11:00,15,14,8231.2,4,New Customers
15035.0,1,245,252.73,2011-09-11 11:08:00,89,1,252.73,4,New Customers
15036.0,3,316,429.56,2011-09-28 15:42:00,71,3,429.56,4,New Customers
15037.0,2,298,397.76,2010-11-28 13:05:00,375,2,397.76,0,VIP Customers
15038.0,9,381,1146.53,2011-10-12 11:33:00,58,9,1146.53,4,New Customers
15039.0,93,17780,39141.48,2011-11-30 11:31:00,9,93,39141.48,2,Regular Customers
15040.0,1,1,7.49,2010-06-16 11:40:00,541,1,7.49,0,VIP Customers
15041.0,2,194,289.4,2011-06-22 16:16:00,169,2,289.4,4,New Customers
15042.0,2,238,315.45,2011-05-24 16:25:00,198,2,315.45,4,New Customers
15043.0,6,1019,2870.32,2011-11-08 14:26:00,30,6,2870.32,4,New Customers
15044.0,35,5241,16024.15,2011-11-20 13:20:00,18,35,16024.15,1,Churn Risk Customers
15045.0,2,114,735.66,2011-07-11 11:33:00,151,2,735.66,4,New Customers
15046.0,25,4585,7623.79,2011-11-30 15:50:00,8,25,7623.79,1,Churn Risk Customers
15047.0,1,222,343.62,2011-03-15 10:49:00,269,1,343.62,0,VIP Customers
15048.0,4,192,381.0,2011-10-05 14:55:00,64,4,381.0,4,New Customers
15049.0,1,63,121.17000000000002,2011-03-11 12:13:00,273,1,121.17000000000002,0,VIP Customers
15050.0,5,2600,4087.19,2011-11-14 16:17:00,24,5,4087.19,4,New Customers
15051.0,9,3052,3926.91,2011-11-16 15:38:00,22,9,3926.91,4,New Customers
15052.0,1,79,207.73,2011-01-24 15:52:00,318,1,207.73,0,VIP Customers
15053.0,3,984,693.95,2011-12-05 12:08:00,4,3,693.95,4,New Customers
15054.0,2,198,302.1,2011-11-27 15:02:00,11,2,302.1,4,New Customers
15055.0,3,225,549.12,2010-08-22 11:06:00,474,3,549.12,0,VIP Customers
15056.0,1,69,113.65,2010-07-07 15:58:00,519,1,113.65,0,VIP Customers
15057.0,5,1394,3255.96,2011-03-09 15:17:00,274,5,3255.96,4,New Customers
15058.0,16,1645,3387.58,2011-11-14 14:57:00,24,16,3387.58,4,New Customers
15059.0,19,1599,3491.2,2011-10-30 11:35:00,40,19,3491.2,1,Churn Risk Customers
15060.0,4,257,294.25,2011-12-01 13:47:00,7,4,294.25,4,New Customers
15061.0,127,74280,126389.02,2011-12-06 12:06:00,3,127,126389.02,2,Regular Customers
15062.0,8,1872,2585.62,2011-09-29 16:51:00,70,8,2585.62,4,New Customers
15063.0,1,56,370.8,2011-05-10 13:25:00,212,1,370.8,4,New Customers
15064.0,4,810,1254.41,2010-10-25 14:32:00,409,4,1254.41,0,VIP Customers
15065.0,5,1446,3326.86,2011-11-02 09:45:00,37,5,3326.86,4,New Customers
15066.0,1,317,893.59,2011-10-17 13:25:00,52,1,893.59,4,New Customers
15067.0,5,2151,3862.88,2011-09-22 13:20:00,77,5,3862.88,4,New Customers
15068.0,4,832,1174.9,2011-10-24 14:47:00,45,4,1174.9,4,New Customers
15069.0,1,520,1109.53,2011-06-13 14:16:00,178,1,1109.53,4,New Customers
15070.0,3,339,737.0500000000001,2010-12-02 11:23:00,372,3,737.0500000000001,0,VIP Customers
15071.0,4,416,1455.56,2011-09-07 11:43:00,93,4,1455.56,4,New Customers
15072.0,1,164,187.52,2010-08-17 15:46:00,478,1,187.52,0,VIP Customers
15073.0,8,1410,2788.02,2011-11-30 10:44:00,9,8,2788.02,4,New Customers
15074.0,3,1039,1553.13,2011-08-26 14:45:00,104,3,1553.13,4,New Customers
15075.0,1,447,773.03,2011-09-23 12:27:00,77,1,773.03,4,New Customers
15076.0,3,866,1447.74,2011-06-20 08:23:00,172,3,1447.74,4,New Customers
15077.0,2,528,2428.08,2010-08-02 11:13:00,494,2,2428.08,0,VIP Customers
15078.0,53,8777,17286.73,2011-12-02 15:41:00,6,53,17286.73,1,Churn Risk Customers
15079.0,11,1459,3625.4,2011-05-11 12:45:00,212,11,3625.4,4,New Customers
15080.0,2,287,546.25,2010-10-08 11:52:00,427,2,546.25,0,VIP Customers
15081.0,12,749,1854.57,2011-11-17 17:08:00,21,12,1854.57,4,New Customers
15082.0,1,43,93.35,2010-02-09 10:23:00,668,1,93.35,0,VIP Customers
15083.0,1,38,88.2,2011-03-28 12:18:00,256,1,88.2,4,New Customers
15084.0,2,600,965.2,2010-11-25 11:58:00,379,2,965.2,0,VIP Customers
15085.0,1,169,347.54,2009-12-10 11:47:00,729,1,347.54,0,VIP Customers
15086.0,2,95,218.53,2010-05-24 12:27:00,564,2,218.53,0,VIP Customers
15087.0,1,470,306.94,2011-03-03 10:34:00,281,1,306.94,0,VIP Customers
15088.0,2,460,1160.07,2011-11-18 13:14:00,20,2,1160.07,4,New Customers
15089.0,6,1359,2420.84,2011-11-29 16:31:00,9,6,2420.84,4,New Customers
15090.0,1,208,381.32,2011-02-04 14:03:00,307,1,381.32,0,VIP Customers
15091.0,3,582,1046.61,2011-10-03 12:47:00,67,3,1046.61,4,New Customers
15092.0,3,230,776.46,2011-05-08 14:10:00,214,3,776.46,4,New Customers
15093.0,23,10778,13702.38,2011-11-21 13:09:00,17,23,13702.38,1,Churn Risk Customers
15094.0,2,28,83.0,2010-09-02 16:55:00,462,2,83.0,0,VIP Customers
15095.0,10,2233,3141.64,2011-08-28 12:01:00,103,10,3141.64,4,New Customers
15096.0,1,120,219.39,2011-10-28 10:27:00,42,1,219.39,4,New Customers
15097.0,3,424,908.35,2011-12-05 14:03:00,3,3,908.35,4,New Customers
15098.0,3,121,39916.5,2011-06-10 15:33:00,181,3,39916.5,4,New Customers
15099.0,1,343,410.48,2011-09-16 13:13:00,83,1,410.48,4,New Customers
15100.0,7,270,2193.9,2011-01-10 10:35:00,333,7,2193.9,0,VIP Customers
15101.0,6,676,1477.94,2011-12-01 10:18:00,8,6,1477.94,4,New Customers
15102.0,2,339,554.67,2010-06-27 12:16:00,530,2,554.67,0,VIP Customers
15103.0,2,329,703.36,2011-11-08 14:53:00,30,2,703.36,4,New Customers
15104.0,2,635,993.54,2011-05-27 12:29:00,196,2,993.54,4,New Customers
15105.0,9,1747,3094.91,2011-11-21 16:54:00,17,9,3094.91,4,New Customers
15106.0,5,1181,1422.52,2011-11-22 09:16:00,17,5,1422.52,4,New Customers
15107.0,9,330,824.35,2011-02-01 14:46:00,310,9,824.35,0,VIP Customers
15108.0,4,499,1300.25,2011-07-21 10:24:00,141,4,1300.25,4,New Customers
15109.0,3,258,983.1,2011-04-08 09:58:00,245,3,983.1,4,New Customers
15110.0,6,337,1505.85,2011-11-16 11:16:00,23,6,1505.85,4,New Customers
15111.0,5,1058,2442.37,2011-11-10 16:58:00,28,5,2442.37,4,New Customers
15112.0,1,72,209.4,2010-04-07 14:17:00,610,1,209.4,0,VIP Customers
15113.0,3,2344,3509.43,2011-11-30 08:23:00,9,3,3509.43,4,New Customers
15114.0,12,3532,3400.12,2011-11-09 15:05:00,29,12,3400.12,4,New Customers
15115.0,2,245,531.85,2011-11-21 14:59:00,17,2,531.85,4,New Customers
15116.0,4,648,1352.75,2011-11-22 12:25:00,17,4,1352.75,4,New Customers
15117.0,8,3093,2485.9700000000003,2011-11-25 08:12:00,14,8,2485.9700000000003,4,New Customers
15118.0,1,1440,244.8,2011-07-28 14:54:00,133,1,244.8,4,New Customers
15119.0,1,88,266.4,2011-04-08 09:08:00,245,1,266.4,4,New Customers
15120.0,1,296,358.82,2011-07-29 09:48:00,133,1,358.82,4,New Customers
